Year,Reg,Group,BrOAa15,BrOAa16,BrOAa17,BrOAa18,BrOAa19,BrOAa20,BrOAa21,BrOAa22,BrOAa23,BrOAa24,BrOAa25,BrOAa26,BrOAa27,BrOAa28,BrOAa29,BrOAa30,BrOAa31,BrOAa32,BrOAa33,BrOAa34,BrOAa35,BrOAa36,BrOAa37,BrOAa38,BrOAa39,BrOAa40,BrOAa41,BrOAa42,BrOAa43,BrOAa44,BrOAa45,BrOAa46,BrOAa47,BrOAa48,BrOAa49,BrOAa50,BrOAa51,BrOAa52,BrOAa53,BrOAa54,BrOAa55,BrO1a15,BrO1a16,BrO1a17,BrO1a18,BrO1a19,BrO1a20,BrO1a21,BrO1a22,BrO1a23,BrO1a24,BrO1a25,BrO1a26,BrO1a27,BrO1a28,BrO1a29,BrO1a30,BrO1a31,BrO1a32,BrO1a33,BrO1a34,BrO1a35,BrO1a36,BrO1a37,BrO1a38,BrO1a39,BrO1a40,BrO1a41,BrO1a42,BrO1a43,BrO1a44,BrO1a45,BrO1a46,BrO1a47,BrO1a48,BrO1a49,BrO1a50,BrO1a51,BrO1a52,BrO1a53,BrO1a54,BrO1a55,BrO2a15,BrO2a16,BrO2a17,BrO2a18,BrO2a19,BrO2a20,BrO2a21,BrO2a22,BrO2a23,BrO2a24,BrO2a25,BrO2a26,BrO2a27,BrO2a28,BrO2a29,BrO2a30,BrO2a31,BrO2a32,BrO2a33,BrO2a34,BrO2a35,BrO2a36,BrO2a37,BrO2a38,BrO2a39,BrO2a40,BrO2a41,BrO2a42,BrO2a43,BrO2a44,BrO2a45,BrO2a46,BrO2a47,BrO2a48,BrO2a49,BrO2a50,BrO2a51,BrO2a52,BrO2a53,BrO2a54,BrO2a55,BrO3a15,BrO3a16,BrO3a17,BrO3a18,BrO3a19,BrO3a20,BrO3a21,BrO3a22,BrO3a23,BrO3a24,BrO3a25,BrO3a26,BrO3a27,BrO3a28,BrO3a29,BrO3a30,BrO3a31,BrO3a32,BrO3a33,BrO3a34,BrO3a35,BrO3a36,BrO3a37,BrO3a38,BrO3a39,BrO3a40,BrO3a41,BrO3a42,BrO3a43,BrO3a44,BrO3a45,BrO3a46,BrO3a47,BrO3a48,BrO3a49,BrO3a50,BrO3a51,BrO3a52,BrO3a53,BrO3a54,BrO3a55,BrO4a15,BrO4a16,BrO4a17,BrO4a18,BrO4a19,BrO4a20,BrO4a21,BrO4a22,BrO4a23,BrO4a24,BrO4a25,BrO4a26,BrO4a27,BrO4a28,BrO4a29,BrO4a30,BrO4a31,BrO4a32,BrO4a33,BrO4a34,BrO4a35,BrO4a36,BrO4a37,BrO4a38,BrO4a39,BrO4a40,BrO4a41,BrO4a42,BrO4a43,BrO4a44,BrO4a45,BrO4a46,BrO4a47,BrO4a48,BrO4a49,BrO4a50,BrO4a51,BrO4a52,BrO4a53,BrO4a54,BrO4a55,BrO5a15,BrO5a16,BrO5a17,BrO5a18,BrO5a19,BrO5a20,BrO5a21,BrO5a22,BrO5a23,BrO5a24,BrO5a25,BrO5a26,BrO5a27,BrO5a28,BrO5a29,BrO5a30,BrO5a31,BrO5a32,BrO5a33,BrO5a34,BrO5a35,BrO5a36,BrO5a37,BrO5a38,BrO5a39,BrO5a40,BrO5a41,BrO5a42,BrO5a43,BrO5a44,BrO5a45,BrO5a46,BrO5a47,BrO5a48,BrO5a49,BrO5a50,BrO5a51,BrO5a52,BrO5a53,BrO5a54,BrO5a55
2021,1111,T,836,3320,5435,13466,25019,38952,42503,49590,63622,66614,72927,85227,90848,91958,90673,91561,87902,79274,69277,66570,57340,48902,40464,33807,25306,19603,10027,8672,4091,2924,1366,119,370,374,0,0,141,0,0,0,0,836,3320,5435,12067,21228,30794,31555,33993,44301,39376,44256,45253,42357,33135,26179,22452,19274,16170,10237,8582,9735,5223,4862,3304,2852,2322,922,809,568,337,228,0,123,0,0,0,0,0,0,0,0,0,0,0,1399,3412,7546,9660,13197,15808,20282,22705,30923,33924,40581,44209,46497,41031,37599,31425,30270,22675,18635,14697,12884,7982,6847,3573,2668,1023,900,342,0,123,125,0,0,141,0,0,0,0,0,0,0,0,190,612,859,2000,3123,5366,4618,6599,11116,12844,15430,17038,18836,18274,20950,19716,16858,17567,13449,11232,9235,7192,2651,3072,1023,1237,569,0,123,249,0,0,0,0,0,0,0,0,0,0,0,0,0,429,400,195,1391,962,1697,2683,3351,3814,3981,5695,4207,3690,5799,5223,5935,5311,4405,3303,1968,1383,1181,909,450,114,119,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,195,199,385,754,767,2048,1040,1592,3066,3024,2976,2204,2849,1543,2146,1982,1934,1275,1498,941,568,0,114,0,0,0,0,0,0,0,0,0,0
2021,1111,U,843,2412,5110,11068,17895,30348,33559,42805,57456,60531,65369,77791,77383,76589,74153,75717,69547,65606,59336,58454,51610,43105,36377,31144,23118,18071,9396,8291,4099,2450,1527,146,309,314,0,0,182,0,0,0,0,843,2412,5110,9487,15579,23503,25545,30230,40657,36964,41062,41635,37350,29710,23129,19823,16552,14657,9287,8242,9407,5289,4961,2888,3038,2446,1089,967,683,408,278,0,154,0,0,0,0,0,0,0,0,0,0,0,1581,1895,6617,7263,11125,13634,18358,20295,28049,28271,33761,37076,40458,34470,31965,27733,28149,21036,17189,14119,13060,7794,6794,3541,3040,1230,953,417,0,154,0,0,0,182,0,0,0,0,0,0,0,0,211,228,501,1209,2921,3969,2832,5697,8461,9453,11123,12511,13363,14238,17672,16864,15026,15602,11702,9795,8719,6658,2451,2487,1093,817,694,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,250,242,0,992,944,1534,2476,2122,2295,1950,3644,3210,2322,4184,4312,4231,4197,3767,2510,1223,1362,967,683,272,139,146,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,243,248,236,877,825,1543,530,975,1518,1535,2322,1014,1829,793,1399,1633,1057,951,953,829,410,0,0,0,0,0,0,0,0,0,0,0,0
2021,1111,R,808,7634,7117,31891,89354,111324,96168,81986,88539,91320,106305,131081,266487,514589,990385,868526,547529,300565,188126,153533,114286,99768,73282,52773,39199,28640,13503,10619,4049,5181,633,0,615,607,0,0,0,0,0,0,0,808,7634,7117,31891,72243,92131,67618,51963,59026,49172,58364,67568,107672,127321,192308,151394,87452,40678,21588,12228,12987,4640,4071,6261,1668,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17110,15355,24042,23095,24594,28098,33351,48649,107672,228117,432692,342629,205323,128814,75559,52989,38961,31323,19338,11628,9174,7160,3751,759,0,648,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,3839,3005,5774,3935,11039,12507,12162,45760,106101,250000,239044,155894,83616,60139,50272,35065,34803,27481,21467,12510,10342,3751,6068,675,3238,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,1155,984,3011,1042,2703,5384,37135,86538,103586,57034,20339,20046,23098,14286,20882,14249,8945,8340,6364,1500,2276,2024,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,0,0,15915,28846,31873,41825,27119,10794,14946,12987,8121,8142,4472,7506,3182,4501,1517,1350,0,633,0,0,0,0,0,0,0,0,0,0
2021,111,T,3300,3378,13445,31189,44150,41284,57007,93240,108597,110874,90713,135667,156770,153846,131646,128631,121547,100000,84425,109920,64516,77348,73969,34574,20860,36775,22039,5348,5355,8721,3226,0,0,0,0,0,0,0,0,0,0,3300,3378,13445,27290,35320,22936,14252,51282,67873,42644,47516,74398,57007,43956,20253,29046,11050,24138,17467,8043,0,8287,2845,2660,0,2829,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899,4415,18349,33254,37296,27149,38380,34557,43764,66508,76923,75949,45643,40516,34483,32023,32172,29570,19337,25605,7979,10430,8487,2755,2674,0,0,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4751,0,13575,21322,0,8753,23753,21978,25316,37344,44199,17241,20378,45576,24194,27624,22760,7979,5215,11315,11019,2674,2677,8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4751,4662,0,8529,8639,4376,0,10989,10127,8299,18416,17241,2911,18767,5376,19337,17070,7979,5215,8487,0,0,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415,0,0,0,0,0,0,4376,9501,0,0,8299,7366,6897,11645,5362,5376,2762,5690,7979,0,5658,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,111,U,4494,4717,13857,21220,35088,36923,46980,84416,78431,108626,71429,113695,118227,104348,112903,107728,95634,79395,69731,87571,53892,63796,64516,27523,21773,37099,19512,6472,3273,3578,3899,0,0,0,0,0,0,0,0,0,0,4494,4717,13857,15915,29240,18462,20134,45455,52288,38339,47619,67183,34483,34783,21505,28103,12474,18904,12678,8475,0,6380,3226,0,0,3373,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,0,18462,26846,32468,13072,51118,17857,31008,54187,46377,69892,42155,33264,30246,28526,28249,23952,19139,25806,6116,9331,6745,3252,3236,0,0,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13072,12780,0,5168,19704,17391,21505,28103,37422,11342,19017,33898,20958,22329,19355,6116,6221,13491,9756,3236,3273,3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6494,0,6390,5952,5168,0,5797,0,4684,12474,15123,0,14124,5988,15949,12903,9174,6221,6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5848,0,0,0,0,0,0,5168,9852,0,0,4684,0,3781,9509,2825,2994,0,3226,6116,0,6745,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,111,R,0,0,12346,58824,72072,54054,81301,115702,176471,115385,141732,257143,1200000,1052632,434783,290909,322581,313725,250000,526316,157895,164948,144578,81633,16129,35088,36036,0,14706,31008,0,0,0,0,0,0,0,0,0,0,0,0,0,12346,58824,54054,36036,0,66116,102941,51282,47244,114286,666667,210526,0,36364,0,78431,71429,0,0,20619,0,20408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18018,18018,48780,49587,58824,12821,78740,114286,400000,631579,173913,72727,96774,78431,71429,105263,78947,20619,24096,20408,16129,17544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16260,0,14706,38462,0,28571,133333,105263,86957,109091,96774,78431,35714,263158,52632,61856,48193,20408,0,0,18018,0,0,31008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16260,0,0,12821,15748,0,0,105263,173913,36364,64516,39216,35714,105263,0,41237,48193,0,0,17544,0,0,14706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36364,64516,39216,35714,52632,26316,20619,24096,20408,0,0,18018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1119,T,1141,2816,9411,18700,28046,40723,52285,66253,75719,83658,86304,103588,92208,89906,100426,97869,92968,77614,70992,66694,58392,50083,43314,35577,24492,19600,13451,7367,5330,2770,1053,840,0,640,0,136,0,0,0,0,0,1141,2650,8585,16385,23598,32412,38884,46591,47800,50851,46125,52469,40262,36429,32161,25164,22393,14939,10938,9499,7871,6872,5699,3841,2313,1851,1334,340,227,346,117,240,0,256,0,136,0,0,0,0,0,0,166,825,2137,3868,7895,12742,14747,20305,25836,31469,36265,38000,34814,46981,43516,44660,37582,34745,28393,22695,18013,16165,11522,6938,5662,4002,2834,1247,923,234,480,0,256,0,0,0,0,0,0,0,0,0,0,178,580,416,659,4061,5711,6151,6533,10224,9936,14715,17027,21407,19499,18791,18981,21346,19333,17597,15129,14049,9565,7187,3669,2493,1928,693,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,1481,820,1979,3279,2866,3230,2522,4031,3522,4202,3753,4494,6035,4686,3834,3841,3574,3376,2335,907,1021,462,234,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,423,0,198,1350,1143,718,1734,3751,2893,2101,2574,2962,2458,2915,2487,2325,2102,1524,2112,793,907,346,234,0,0,128,0,0,0,0,0,0,0
2021,1119,U,1306,2634,9127,17703,25330,40197,51872,67741,82598,90140,90667,103151,89406,78850,90245,91176,89629,77176,68476,66417,56037,50539,42567,37085,24129,19162,12291,7614,5307,3231,753,1090,0,688,0,187,0,0,0,0,0,1306,2414,8475,15107,20368,32099,39902,49239,53868,57176,50246,55305,41707,34246,31586,24717,23198,15519,11519,10190,8128,7399,5810,3733,2348,1767,1676,431,287,441,151,311,0,344,0,187,0,0,0,0,0,0,219,652,2596,4439,7808,11971,14623,21248,25379,31158,34984,35475,29384,43498,42724,43383,38868,34942,30201,23154,18811,17052,12943,7434,6523,4609,3448,1434,1028,0,623,0,172,0,0,0,0,0,0,0,0,0,0,0,522,289,0,3581,6285,6709,7298,9260,8389,12895,12454,18497,18076,17896,16767,19888,17612,17933,14778,14311,10173,6931,3213,2442,1865,881,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,1197,875,1684,2058,2397,1903,1444,3274,3465,3495,3200,3683,5542,4013,3158,3858,2869,2990,1397,575,861,441,301,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1543,1438,423,1263,1964,1506,1398,2048,2455,1601,2383,1768,2240,1304,951,1397,718,861,441,0,0,0,172,0,0,0,0,0,0,0
2021,1119,R,650,3377,10306,21763,35808,42066,53323,62500,59142,68323,75839,104898,103064,152019,170717,135671,109882,79830,83995,68064,69830,47853,46726,29056,25995,21370,17974,6443,5414,1079,2099,0,0,502,0,0,0,0,0,0,0,650,3377,8932,20312,32824,33210,36321,39910,33177,35887,36242,43965,34667,48694,36137,27688,18314,12010,7937,6077,6622,4294,5192,4305,2166,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,725,2238,8118,14683,15060,18031,26915,32215,40108,47784,65321,71028,47993,51126,31084,33730,19447,20467,14110,12114,5381,4874,2192,1634,537,541,539,1050,0,0,502,0,0,0,0,0,0,0,0,0,0,725,746,738,2318,5271,4327,4831,4698,13112,15928,24941,48598,37840,26707,23313,30423,28563,27691,15951,16729,12914,7040,8219,5447,2685,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,2164,690,2685,6942,4685,10689,9969,8306,3815,7771,6614,8508,8428,7975,6922,3766,6499,4932,5991,2148,1624,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,1442,0,0,771,0,2375,4984,13844,9920,5652,5291,5469,6622,5521,5769,2690,5416,3836,4902,1074,1083,0,1050,0,0,0,0,0,0,0,0,0,0
2021,1127,T,994,2174,6788,14213,25635,37107,49915,65457,76467,84070,90890,85554,85310,86008,84249,82514,77257,66726,62332,61447,54404,45952,34597,31805,24299,18065,13443,6902,3812,2296,1143,524,264,0,0,0,145,0,0,0,0,994,2174,6788,13152,23867,29507,38063,46624,52320,53215,56530,50650,44228,36584,29762,27146,21327,18588,13252,12638,8415,7289,4666,4078,3506,2667,1589,878,381,765,381,0,132,0,0,0,145,0,0,0,0,0,0,0,1061,1547,6930,9117,16307,19899,24076,27532,27886,30768,36233,36783,38519,37799,30146,28639,26832,23450,19836,15477,12000,9913,6547,4033,2384,635,255,635,262,132,0,0,0,0,0,0,0,0,0,0,0,0,221,447,2279,1837,3130,5906,5379,5122,8287,10201,13736,12740,14811,12273,14712,17093,16598,14141,9446,10369,7132,5698,4033,1631,1779,765,127,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,456,230,894,873,1242,1707,1474,2638,2900,2191,2426,4170,4605,2662,3702,3312,3073,3961,2297,2182,2322,1255,762,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,224,0,207,190,552,352,1068,1917,893,1549,1123,2222,2240,1373,1935,1398,1451,970,1467,753,254,128,0,0,0,0,0,0,0,0,0,0,0
2021,1127,U,264,2071,5683,12421,19681,31741,46291,58959,70731,82558,95573,89127,86678,84192,83883,86822,79337,66877,63465,58955,53757,45556,34617,33802,25278,18129,13309,6682,3389,2438,811,664,333,0,0,0,185,0,0,0,0,264,2071,5683,11881,18540,27250,35561,44833,51495,57762,63263,55522,48340,39185,31719,30897,23221,19643,14809,13551,8794,8506,5193,4975,3655,2919,1857,1114,323,488,162,0,167,0,0,0,185,0,0,0,0,0,0,0,540,1141,4492,7971,12590,16277,21004,27152,28491,30242,34931,37833,41599,39023,31789,29194,28080,24538,20327,16443,13462,10812,6606,4643,2386,807,325,487,332,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,1535,2368,3792,3801,4140,6191,8733,12038,11220,14190,11846,14668,13551,15460,13696,9087,10682,7309,5531,3559,1750,1614,975,162,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,592,0,1086,974,1667,1343,1720,1726,2258,2399,4231,2515,3688,2451,2596,3512,2284,1997,2631,955,323,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,238,0,573,1381,645,1200,564,1257,1277,577,1298,1171,1218,1075,619,477,323,163,0,0,0,0,0,0,0,0,0,0,0
2021,1127,R,3219,2507,10545,20782,46124,52910,60418,84738,94193,88635,75817,72961,80619,92661,85703,65846,69325,66144,57899,70990,56867,47439,34520,24007,20528,17826,13949,7724,5380,1777,2340,0,0,0,0,0,0,0,0,0,0,3219,2507,10545,17813,42198,36155,45313,51936,54870,39491,34858,33476,30130,27060,21995,12637,14110,14505,7168,9143,6974,2726,2697,572,2933,1725,581,0,598,1777,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,2969,2944,14109,12439,27335,31093,33348,28758,25751,32573,41000,32613,26605,33129,23789,26468,22050,19313,17994,11866,6288,6452,6325,1744,2377,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,1764,2665,2733,5487,12286,10458,8584,15472,15580,20478,18623,17178,13925,14888,30655,20923,15813,10787,9145,6452,6325,5812,1188,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,911,1829,3510,1743,4292,814,7380,7584,3991,3067,11024,6066,3227,3755,6543,4854,5716,2346,2875,1162,2377,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,914,0,0,858,1629,1640,3034,3991,1840,2901,3309,5916,5901,4362,4315,2286,2346,575,4650,1783,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1141,T,1082,3170,6400,11364,24257,32678,41915,48464,55439,58090,59910,63916,60851,64150,63000,62959,54633,49999,45294,44837,38895,34652,30696,24515,20229,13769,10350,6437,3630,2184,630,216,372,75,0,312,81,0,0,0,0,1082,2935,5934,10407,20545,25792,31784,33159,34269,33552,33050,30296,28188,26539,22680,18838,14241,11319,8957,8902,5238,5161,4625,2549,2297,1530,1441,556,489,423,70,0,149,0,0,0,81,0,0,0,0,0,235,465,957,3465,5759,9371,12632,16491,20262,20984,22938,23522,25166,27395,28220,25763,22994,20732,18133,17387,12874,11793,9888,7466,4399,2817,1596,977,493,140,72,0,75,0,156,0,0,0,0,0,0,0,0,0,248,876,507,2551,3743,3150,4721,7841,6666,9700,9674,11747,10422,11794,11324,12858,11479,11626,8613,7039,6764,4144,3538,1937,768,845,280,144,74,0,0,156,0,0,0,0,0,0,0,0,0,0,250,253,121,702,1126,944,1960,1905,2105,2764,2793,3301,2215,2986,3077,3064,3460,3469,2972,1978,2550,1245,1038,838,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,210,882,571,641,488,1361,906,1676,1296,1868,1727,1531,2197,2067,1723,1147,1310,1311,558,141,140,0,149,0,0,0,0,0,0,0,0
2021,1141,U,1054,2711,6005,10491,23193,32766,43495,52555,60902,66394,67928,72763,72817,76350,75519,75485,67892,58230,52300,51516,44585,38996,34344,28363,22102,15937,11910,7148,4069,2739,604,311,319,0,0,445,116,0,0,0,0,1054,2542,5505,9803,20676,26657,33998,36916,38217,40555,39463,37599,34845,32263,28106,24039,18488,14344,10742,10850,6013,6033,5753,2937,2702,1897,1825,817,610,507,101,0,106,0,0,0,116,0,0,0,0,0,169,500,688,2157,5553,8737,12911,17974,22074,23290,24813,27995,30803,33097,33678,32170,27168,24389,21102,20961,14602,13366,11841,8397,4553,3650,2144,1221,710,201,104,0,0,0,223,0,0,0,0,0,0,0,0,0,360,370,760,2728,3839,2567,4205,7763,6999,10657,10770,13471,12116,12634,12855,14609,13058,13115,9294,8169,6949,5028,3650,2042,915,913,201,207,106,0,0,223,0,0,0,0,0,0,0,0,0,0,185,0,0,524,1198,647,1827,2383,1898,3021,2787,3865,2470,3258,3417,2749,3760,3806,3580,2413,3130,1441,1123,814,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,323,761,596,730,525,1510,1253,1615,1057,1538,1804,1486,2124,1836,1641,1328,1345,1021,509,203,101,0,106,0,0,0,0,0,0,0,0
2021,1141,R,1145,4205,7311,13357,26608,32495,38754,40234,44334,42091,45102,47888,39625,43654,42667,42800,33024,35928,32848,32784,28374,26632,23829,17064,16574,9329,7005,4925,2670,922,691,0,499,255,0,0,0,0,0,0,0,1145,3823,6926,11786,20254,23985,27356,25604,26246,20059,21207,17063,16378,16922,13867,10466,7320,6150,5788,5387,3804,3551,2500,1796,1507,777,618,0,223,230,0,0,249,0,0,0,0,0,0,0,0,0,382,385,1571,6354,6190,10638,12070,13478,16771,16726,19540,15586,15696,18133,19437,15320,15860,14234,12775,10779,9684,8832,6107,5650,4081,1030,428,445,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,2195,3547,4275,5675,7981,6076,8093,7893,8971,7660,10358,8603,9697,8560,8877,7332,4850,6404,2332,3297,1713,445,691,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,760,366,1064,987,1493,2202,1057,2452,2347,2803,2383,1780,2503,2463,3646,2905,2833,1796,1130,1360,824,857,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,528,490,427,1121,340,1780,1721,2463,1585,1614,2333,2515,1883,777,1236,1927,668,0,230,0,249,0,0,0,0,0,0,0,0
2021,1147,T,1055,1838,8862,16050,25930,35319,46632,66928,79245,77427,88435,78897,90467,94765,93846,80018,79357,71233,65264,57037,45938,49191,39623,30567,20712,17684,10753,6831,4292,2630,990,168,0,176,0,0,0,0,0,0,0,1055,1838,8862,15191,24386,28718,36615,48319,55031,50030,56122,41931,42943,40915,31103,24708,21296,15486,13086,9961,6049,5987,4153,3414,1336,2169,840,1000,825,493,165,0,0,0,0,0,0,0,0,0,0,0,0,0,860,1543,5611,8981,16324,18553,20548,24376,28966,37504,35800,42633,38762,39176,36072,32632,28599,21252,21197,16779,12194,8853,5005,4536,2333,1321,493,495,168,0,176,0,0,0,0,0,0,0,0,0,0,0,0,990,1036,1959,5346,6254,6236,5517,8302,13839,13675,13147,12657,15303,15074,14299,12588,16828,13418,9593,7015,7841,3360,2333,1321,986,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,596,1134,1931,1145,3309,4022,2720,5224,3461,3147,3213,3923,3722,3834,4390,2505,1835,1512,500,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,567,552,573,903,2413,680,1005,911,1325,964,2125,1456,1439,976,1002,834,504,666,495,658,165,0,0,0,0,0,0,0,0,0,0
2021,1147,U,859,1708,8181,15750,23058,32716,45600,68008,73167,78007,87215,78497,92572,90718,90326,78121,77640,70923,65948,56581,47136,49751,40161,29903,20038,17533,10647,7134,4234,2461,1056,179,0,187,0,0,0,0,0,0,0,859,1708,8181,14824,21387,26604,35425,48780,51424,49820,54392,41825,44722,41324,31059,25554,21254,15521,13118,10272,6355,6110,4137,3672,1252,1968,902,1070,882,527,176,0,0,0,0,0,0,0,0,0,0,0,0,0,926,1671,5033,9045,16735,16566,21304,24695,28186,38155,33575,40177,36992,38820,36935,33603,29074,21891,21995,17409,12241,8588,5188,4511,2497,1235,527,528,179,0,187,0,0,0,0,0,0,0,0,0,0,0,0,1079,1131,2136,5177,6227,6565,5758,7819,11945,12537,11925,12145,14145,15094,13753,12887,16758,13272,8744,6798,7872,3248,2319,1411,879,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,1250,2122,1251,3228,3989,2920,4771,3340,2875,2786,3884,3840,3792,4197,2505,1968,1444,535,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,313,606,625,646,2564,730,651,982,1258,696,2118,1047,1551,1049,895,537,541,713,353,527,176,0,0,0,0,0,0,0,0,0,0
2021,1147,R,3333,3378,17153,19920,60729,64516,57971,55010,141593,71661,100304,82949,67682,150110,150000,105785,100955,75188,57203,62500,30939,42082,32751,39352,30189,19778,12180,2532,5135,5083,0,0,0,0,0,0,0,0,0,0,0,3333,3378,17153,19920,60729,52419,49689,43222,92035,52117,72948,43011,23689,35320,31818,13223,21828,15038,12712,6250,2210,4430,4367,0,2516,4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12097,8282,11788,38938,13029,21277,36866,30457,66225,81818,62810,43656,25063,21186,22917,13260,11074,8734,11574,12579,2472,4872,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,6515,3040,3072,13536,39735,31818,29752,19100,30075,14831,20833,8840,17719,15284,20833,10063,7417,4872,2532,0,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,0,0,0,0,4415,4545,0,10914,5013,6356,8333,4420,2215,4367,6944,2516,0,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040,0,0,4415,0,0,5457,0,2119,4167,2210,6645,0,0,2516,4944,0,0,2567,2541,0,0,0,0,0,0,0,0,0,0,0
2021,1149,T,3094,3436,9456,17810,33867,43068,45455,62817,67591,77516,84136,84517,79040,80253,77333,80751,76717,74244,68892,58138,50964,45034,34339,27438,22647,16251,8897,6701,3965,476,233,472,0,0,0,0,0,0,0,0,0,3094,3436,7768,15715,28284,36505,32477,41743,38679,37967,44034,37276,32223,26751,20094,22320,14369,14436,9906,6954,7187,5574,5468,2572,2265,1144,684,1386,466,0,233,0,0,0,0,0,0,0,0,0,0,0,0,1351,1746,4838,4922,10382,14995,24614,26893,26735,32847,32297,34143,39275,34181,36045,33685,32295,24231,19819,16943,11811,10504,9512,5722,2281,1618,933,0,0,236,0,0,0,0,0,0,0,0,0,0,0,338,349,744,1231,1727,4863,2735,9492,11402,9965,10424,11616,11874,18584,16074,16269,17651,20009,13939,14937,11374,9861,6568,5722,3422,2773,1633,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,434,1216,1172,1582,1179,2953,2602,5280,3654,2695,6332,6416,5813,5050,6098,4459,3281,3215,2038,2289,913,462,700,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,391,1582,786,1476,1494,2464,2436,2971,3897,3437,3227,1895,3920,3121,2406,1286,2265,1373,1597,462,233,238,0,0,0,0,0,0,0,0,0,0,0
